timestamp,open,high,low,close,volume
2025-01-17 13:15:00,102721.6,102775.1,102712.6,102770.1,133.262
2025-01-17 13:16:00,102770.1,102790.0,102734.7,102734.8,87.062
2025-01-17 13:17:00,102734.7,102734.8,102686.3,102687.1,91.986
2025-01-17 13:18:00,102687.0,102700.0,102529.9,102564.9,594.699
2025-01-17 13:19:00,102564.2,102564.3,102508.8,102527.1,215.111
2025-01-17 13:20:00,102527.2,102571.9,102500.7,102571.8,181.986
2025-01-17 13:21:00,102571.9,102645.7,102553.1,102644.0,142.847
2025-01-17 13:22:00,102644.0,102644.1,102562.7,102608.7,75.464
2025-01-17 13:23:00,102608.6,102614.9,102480.1,102480.2,451.808
2025-01-17 13:24:00,102480.1,102504.2,102452.0,102501.5,452.808
2025-01-17 13:25:00,102501.4,102548.1,102475.9,102538.0,83.266
2025-01-17 13:26:00,102538.0,102640.6,102532.6,102640.6,152.976
2025-01-17 13:27:00,102640.6,102695.0,102620.0,102620.1,105.392
2025-01-17 13:28:00,102620.1,102620.1,102537.5,102539.5,48.473
2025-01-17 13:29:00,102539.4,102575.3,102483.5,102495.6,111.106
2025-01-17 13:30:00,102495.6,102513.4,102473.3,102481.1,90.801
2025-01-17 13:31:00,102481.1,102539.1,102481.0,102539.1,69.239
2025-01-17 13:32:00,102539.1,102639.0,102533.4,102610.7,155.388
2025-01-17 13:33:00,102610.6,102720.0,102600.0,102605.8,199.126
2025-01-17 13:34:00,102605.7,102634.8,102600.0,102600.0,79.502
2025-01-17 13:35:00,102600.0,102695.1,102600.0,102649.8,89.407
2025-01-17 13:36:00,102649.9,102670.6,102535.9,102542.4,164.775
2025-01-17 13:37:00,102542.3,102609.0,102522.0,102554.0,340.826
2025-01-17 13:38:00,102554.0,102554.1,102470.7,102476.0,122.147
2025-01-17 13:39:00,102475.9,102506.6,102349.7,102410.9,611.58
2025-01-17 13:40:00,102411.0,102600.0,102410.9,102600.0,139.558
2025-01-17 13:41:00,102600.0,102686.3,102576.0,102686.3,212.69
2025-01-17 13:42:00,102686.3,102796.8,102677.2,102772.3,330.514
2025-01-17 13:43:00,102772.3,102772.3,102700.0,102700.1,108.489
2025-01-17 13:44:00,102700.1,102766.7,102700.0,102705.5,56.487
2025-01-17 13:45:00,102705.3,102770.5,102690.8,102730.7,77.322
2025-01-17 13:46:00,102730.6,102730.7,102656.7,102674.5,73.226
2025-01-17 13:47:00,102674.5,102760.0,102674.5,102722.2,44.895
2025-01-17 13:48:00,102722.1,102732.3,102617.0,102655.3,73.974
2025-01-17 13:49:00,102655.3,102665.6,102575.0,102594.9,104.666
2025-01-17 13:50:00,102594.9,102617.2,102570.7,102586.4,85.631
2025-01-17 13:51:00,102586.3,102611.9,102540.6,102540.6,76.869
2025-01-17 13:52:00,102540.7,102548.7,102500.0,102500.0,126.065
2025-01-17 13:53:00,102500.1,102506.2,102465.6,102472.9,145.366
2025-01-17 13:54:00,102472.9,102481.2,102424.0,102437.7,107.777
2025-01-17 13:55:00,102437.8,102460.0,102401.8,102401.8,179.709
2025-01-17 13:56:00,102401.9,102450.0,102401.8,102449.9,113.982
2025-01-17 13:57:00,102449.9,102450.0,102400.0,102408.8,111.054
2025-01-17 13:58:00,102408.7,102418.7,102380.1,102407.1,107.793
2025-01-17 13:59:00,102407.1,102469.5,102407.0,102419.6,69.697
2025-01-17 14:00:00,102419.6,102530.0,102410.4,102530.0,133.657
2025-01-17 14:01:00,102529.9,102529.9,102441.7,102497.4,116.213
2025-01-17 14:02:00,102497.4,102618.0,102497.4,102612.0,142.565
2025-01-17 14:03:00,102612.0,102612.0,102552.6,102558.6,81.832
2025-01-17 14:04:00,102558.5,102642.0,102558.5,102591.4,111.442
2025-01-17 14:05:00,102591.4,102591.5,102497.4,102511.5,86.718
2025-01-17 14:06:00,102511.6,102530.0,102443.7,102504.0,76.816
2025-01-17 14:07:00,102503.9,102591.5,102492.9,102591.5,178.466
2025-01-17 14:08:00,102591.5,102639.0,102584.7,102588.9,74.66
2025-01-17 14:09:00,102588.9,102589.0,102526.5,102545.7,174.15
2025-01-17 14:10:00,102545.8,102568.1,102524.5,102547.9,59.884
2025-01-17 14:11:00,102548.0,102666.6,102548.0,102639.1,101.916
2025-01-17 14:12:00,102639.1,102639.1,102588.6,102598.1,57.805
2025-01-17 14:13:00,102598.1,102598.1,102504.8,102504.9,61.15
2025-01-17 14:14:00,102504.9,102518.1,102460.0,102486.2,97.699
2025-01-17 14:15:00,102486.1,102597.1,102470.0,102595.4,96.336
2025-01-17 14:16:00,102595.4,102596.2,102550.1,102550.1,63.524
2025-01-17 14:17:00,102550.0,102686.3,102538.2,102686.3,123.385
2025-01-17 14:18:00,102686.3,102686.4,102634.0,102663.0,63.625
2025-01-17 14:19:00,102662.9,102695.4,102644.3,102695.4,69.57
2025-01-17 14:20:00,102695.4,102695.4,102632.1,102637.3,47.333
2025-01-17 14:21:00,102637.3,102652.8,102592.5,102629.0,103.34
2025-01-17 14:22:00,102628.9,102650.0,102620.8,102627.3,23.566
2025-01-17 14:23:00,102627.3,102659.9,102624.5,102636.0,44.026
2025-01-17 14:24:00,102636.0,102658.2,102617.1,102658.2,37.422
2025-01-17 14:25:00,102658.2,102700.0,102542.7,102589.4,167.601
2025-01-17 14:26:00,102589.4,102654.0,102589.3,102652.0,64.141
2025-01-17 14:27:00,102652.1,102678.5,102622.2,102670.6,55.77
2025-01-17 14:28:00,102670.6,102710.6,102634.9,102680.9,131.362
2025-01-17 14:29:00,102681.0,102733.9,102659.2,102697.8,104.464
2025-01-17 14:30:00,102697.8,102736.8,102388.0,102476.6,679.998
2025-01-17 14:31:00,102476.6,102503.8,102207.6,102486.8,652.624
2025-01-17 14:32:00,102486.1,102718.2,102432.2,102680.9,399.244
2025-01-17 14:33:00,102681.0,102940.0,102681.0,102804.3,1088.044
2025-01-17 14:34:00,102804.3,102879.1,102607.6,102816.9,443.015
2025-01-17 14:35:00,102817.0,102940.0,102731.5,102932.7,600.946
2025-01-17 14:36:00,102932.8,103193.9,102917.4,103131.9,2397.232
2025-01-17 14:37:00,103131.9,103154.3,102834.0,103034.7,904.279
2025-01-17 14:38:00,103035.6,103043.7,102714.4,102764.7,602.92
2025-01-17 14:39:00,102764.8,102834.4,102555.9,102691.2,516.909
2025-01-17 14:40:00,102691.2,102810.2,102612.1,102642.4,309.034
2025-01-17 14:41:00,102642.4,102724.4,102479.9,102509.8,496.655
2025-01-17 14:42:00,102509.9,102609.1,102388.0,102415.4,381.973
2025-01-17 14:43:00,102417.4,102444.2,102312.5,102316.1,542.223
2025-01-17 14:44:00,102316.1,102495.0,102311.0,102482.2,313.524
2025-01-17 14:45:00,102482.2,102928.7,102480.9,102882.5,959.546
2025-01-17 14:46:00,102882.4,102899.9,102775.1,102805.9,318.831
2025-01-17 14:47:00,102805.8,102805.9,102590.2,102657.1,249.432
2025-01-17 14:48:00,102657.0,102657.0,102473.3,102589.5,317.834
2025-01-17 14:49:00,102589.6,102655.2,102473.9,102617.4,364.585
2025-01-17 14:50:00,102617.4,102636.9,102498.1,102540.0,317.428
2025-01-17 14:51:00,102539.9,102686.0,102470.0,102684.1,275.745
2025-01-17 14:52:00,102684.1,102978.4,102654.9,102913.8,709.956
2025-01-17 14:53:00,102913.9,103020.1,102871.2,102917.3,423.617
2025-01-17 14:54:00,102917.3,102980.0,102854.9,102972.9,237.167
2025-01-17 14:55:00,102972.9,103059.1,102966.9,103014.5,371.084
2025-01-17 14:56:00,103014.5,103301.0,103014.5,103249.3,1153.999
2025-01-17 14:57:00,103249.2,103314.3,103190.0,103283.2,789.912
2025-01-17 14:58:00,103283.1,103283.3,103106.5,103199.6,474.108
2025-01-17 14:59:00,103199.6,103322.0,103069.0,103322.0,520.13
2025-01-17 15:00:00,103321.9,103410.0,103274.3,103307.4,1160.566
2025-01-17 15:01:00,103307.4,103361.9,103221.0,103314.4,629.288
2025-01-17 15:02:00,103314.4,103359.6,103244.3,103320.0,190.054
2025-01-17 15:03:00,103320.1,103599.9,103303.1,103375.2,1683.315
2025-01-17 15:04:00,103375.2,103576.0,103335.1,103539.1,594.167
2025-01-17 15:05:00,103539.0,103784.6,103536.6,103764.2,1302.537
2025-01-17 15:06:00,103764.1,103882.1,103710.4,103792.3,983.608
2025-01-17 15:07:00,103792.4,103938.3,103741.4,103913.1,920.034
2025-01-17 15:08:00,103913.1,103959.3,103810.6,103864.4,663.904
2025-01-17 15:09:00,103864.4,104139.5,103832.9,104108.1,1401.256
2025-01-17 15:10:00,104108.0,104177.5,104070.1,104119.6,1050.939
2025-01-17 15:11:00,104119.5,104151.1,103912.5,104094.6,1149.875
2025-01-17 15:12:00,104094.6,104145.0,104014.0,104032.7,603.462
2025-01-17 15:13:00,104032.7,104043.8,103890.6,103962.6,654.043
2025-01-17 15:14:00,103962.5,104068.4,103895.2,103999.4,962.595
2025-01-17 15:15:00,103999.4,104167.0,103967.5,104154.2,567.175
2025-01-17 15:16:00,104154.1,104172.0,104090.0,104137.9,489.994
2025-01-17 15:17:00,104138.0,104195.2,104114.8,104180.0,353.814
2025-01-17 15:18:00,104180.0,104198.9,104053.2,104174.6,431.82
2025-01-17 15:19:00,104174.5,104198.6,104147.8,104155.9,261.773
2025-01-17 15:20:00,104156.0,104173.8,103816.6,103857.0,756.772
2025-01-17 15:21:00,103857.0,103867.9,103646.6,103719.0,1365.557
2025-01-17 15:22:00,103719.0,103911.2,103581.8,103665.1,748.78
2025-01-17 15:23:00,103665.1,103869.5,103584.4,103840.2,567.632
2025-01-17 15:24:00,103840.2,103877.6,103720.0,103874.7,271.499
2025-01-17 15:25:00,103875.1,104000.0,103745.5,103794.0,503.369
2025-01-17 15:26:00,103793.9,103840.2,103469.9,103518.7,865.333
2025-01-17 15:27:00,103518.8,103568.3,103435.3,103491.4,593.765
2025-01-17 15:28:00,103491.3,103733.5,103463.0,103727.2,403.328
2025-01-17 15:29:00,103727.3,103919.4,103679.6,103896.5,577.763
2025-01-17 15:30:00,103896.5,104051.8,103801.1,103815.1,664.801
2025-01-17 15:31:00,103815.1,104010.2,103787.7,103854.3,397.843
2025-01-17 15:32:00,103854.2,103857.2,103635.7,103651.7,369.986
2025-01-17 15:33:00,103651.8,103754.2,103585.2,103732.9,261.9
2025-01-17 15:34:00,103733.0,103790.0,103644.9,103757.8,178.858
2025-01-17 15:35:00,103757.9,103862.5,103738.4,103769.3,367.166
2025-01-17 15:36:00,103769.3,103895.4,103658.3,103885.2,202.004
2025-01-17 15:37:00,103885.2,103996.0,103865.9,103967.6,189.614
2025-01-17 15:38:00,103967.6,103967.6,103820.3,103885.4,233.11
2025-01-17 15:39:00,103885.4,104000.4,103885.4,103958.8,240.877
2025-01-17 15:40:00,103958.8,104039.5,103877.0,103920.3,357.301
2025-01-17 15:41:00,103920.3,103963.2,103835.2,103843.6,172.499
2025-01-17 15:42:00,103843.6,103958.6,103818.0,103958.6,123.831
2025-01-17 15:43:00,103958.6,104045.0,103936.0,103983.6,247.808
2025-01-17 15:44:00,103983.7,103983.7,103833.6,103858.1,247.957
2025-01-17 15:45:00,103858.1,103911.2,103751.4,103751.4,173.744
2025-01-17 15:46:00,103751.5,103777.6,103650.8,103673.7,169.408
2025-01-17 15:47:00,103673.7,103799.0,103600.1,103629.0,170.947
2025-01-17 15:48:00,103628.9,103726.9,103616.4,103712.2,306.276
2025-01-17 15:49:00,103712.2,103878.8,103698.1,103850.0,284.579
2025-01-17 15:50:00,103850.1,103888.0,103747.9,103794.1,183.955
2025-01-17 15:51:00,103794.2,103877.5,103776.0,103869.0,104.524
2025-01-17 15:52:00,103869.0,103935.0,103852.3,103933.6,122.117
2025-01-17 15:53:00,103933.6,103933.6,103878.1,103905.1,60.997
2025-01-17 15:54:00,103905.1,103909.9,103826.1,103864.9,103.153
2025-01-17 15:55:00,103864.8,103884.1,103800.9,103884.0,65.325
2025-01-17 15:56:00,103884.0,103884.0,103774.9,103822.1,88.143
2025-01-17 15:57:00,103822.1,103894.3,103822.0,103860.2,56.35
2025-01-17 15:58:00,103860.1,103916.1,103812.4,103857.8,201.523
2025-01-17 15:59:00,103857.7,103946.3,103841.4,103946.2,140.215
2025-01-17 16:00:00,103946.3,103961.4,103847.6,103847.6,222.837
2025-01-17 16:01:00,103847.7,103955.0,103840.2,103909.9,174.754
2025-01-17 16:02:00,103909.9,103962.0,103856.7,103856.7,191.107
2025-01-17 16:03:00,103856.8,103940.8,103802.7,103918.4,180.603
2025-01-17 16:04:00,103918.3,103993.0,103918.3,103958.1,201.319
2025-01-17 16:05:00,103958.0,103975.5,103891.9,103905.7,94.131
2025-01-17 16:06:00,103905.7,103990.4,103905.6,103951.6,93.704
2025-01-17 16:07:00,103951.6,103971.0,103869.9,103890.9,163.903
2025-01-17 16:08:00,103891.0,103931.8,103850.0,103855.0,104.644
2025-01-17 16:09:00,103855.9,103864.0,103772.6,103852.2,182.17
2025-01-17 16:10:00,103851.9,104039.0,103831.4,104037.9,271.552
2025-01-17 16:11:00,104037.9,104160.0,104037.8,104160.0,669.962
2025-01-17 16:12:00,104159.9,104400.0,104159.9,104307.4,1890.993
2025-01-17 16:13:00,104307.5,104420.0,104242.9,104387.5,760.956
2025-01-17 16:14:00,104387.6,104392.2,104321.4,104384.2,333.92
2025-01-17 16:15:00,104384.3,104473.8,104354.1,104412.0,683.5
2025-01-17 16:16:00,104413.6,104497.0,104357.7,104489.6,456.519
2025-01-17 16:17:00,104489.5,104578.7,104408.9,104571.3,762.924
2025-01-17 16:18:00,104571.2,104654.0,104429.9,104597.3,1115.688
2025-01-17 16:19:00,104597.3,104645.4,104533.0,104564.3,448.976
2025-01-17 16:20:00,104564.3,104739.8,104564.3,104620.3,461.838
2025-01-17 16:21:00,104620.3,104695.0,104620.1,104620.9,302.655
2025-01-17 16:22:00,104621.0,104716.6,104620.9,104630.8,260.604
2025-01-17 16:23:00,104630.9,104649.9,104426.3,104440.1,646.995
2025-01-17 16:24:00,104440.0,104582.3,104403.1,104524.7,404.796
2025-01-17 16:25:00,104524.7,104544.7,104430.0,104529.9,219.558
2025-01-17 16:26:00,104529.9,104550.0,104444.0,104488.8,157.345
2025-01-17 16:27:00,104488.8,104524.5,104430.9,104519.4,223.225
2025-01-17 16:28:00,104519.4,104585.0,104513.0,104559.1,179.059
2025-01-17 16:29:00,104559.0,104559.1,104503.9,104537.1,115.696
2025-01-17 16:30:00,104537.1,104585.8,104484.1,104484.1,158.417
2025-01-17 16:31:00,104484.2,104644.3,104441.3,104538.6,220.744
2025-01-17 16:32:00,104538.7,104676.7,104522.3,104605.8,171.99
2025-01-17 16:33:00,104605.8,104663.1,104590.0,104642.1,185.019
2025-01-17 16:34:00,104642.1,104642.2,104506.0,104541.0,253.583
2025-01-17 16:35:00,104541.0,104682.1,104538.2,104668.9,142.756
2025-01-17 16:36:00,104669.0,104699.9,104655.9,104683.1,184.741
2025-01-17 16:37:00,104683.1,104694.7,104549.0,104608.4,319.656
2025-01-17 16:38:00,104608.3,104713.1,104605.7,104667.0,231.471
2025-01-17 16:39:00,104667.0,104888.0,104656.5,104873.1,933.625
2025-01-17 16:40:00,104873.1,104887.3,104750.0,104750.1,462.693
2025-01-17 16:41:00,104750.1,104855.0,104722.0,104811.9,259.532
2025-01-17 16:42:00,104811.9,104888.0,104805.4,104878.9,328.988
2025-01-17 16:43:00,104878.9,104888.0,104778.6,104796.4,237.075
2025-01-17 16:44:00,104796.4,104825.1,104701.1,104744.2,329.459
2025-01-17 16:45:00,104744.1,104744.2,104635.4,104687.9,403.02
2025-01-17 16:46:00,104688.0,104700.0,104576.5,104577.1,388.702
2025-01-17 16:47:00,104577.1,104710.0,104556.8,104697.3,245.289
2025-01-17 16:48:00,104697.2,104743.9,104647.8,104743.9,208.019
2025-01-17 16:49:00,104743.8,104812.4,104676.4,104676.4,200.033
2025-01-17 16:50:00,104676.4,104700.0,104591.7,104689.3,186.271
2025-01-17 16:51:00,104689.3,104815.8,104673.2,104813.8,175.408
2025-01-17 16:52:00,104813.7,104875.7,104803.4,104828.3,198.359
2025-01-17 16:53:00,104828.2,104864.0,104780.4,104840.3,152.863
2025-01-17 16:54:00,104840.2,104957.8,104816.2,104924.1,647.637
2025-01-17 16:55:00,104924.2,104957.9,104872.4,104951.3,257.794
2025-01-17 16:56:00,104951.3,104970.1,104784.5,104892.8,343.066
2025-01-17 16:57:00,104892.8,104938.4,104838.8,104938.4,144.64
2025-01-17 16:58:00,104938.3,104960.6,104890.4,104954.2,170.586
2025-01-17 16:59:00,104954.2,104960.7,104910.6,104923.9,159.356
2025-01-17 17:00:00,104923.9,104928.9,104829.3,104829.4,264.029
2025-01-17 17:01:00,104829.3,104842.3,104712.1,104833.0,616.739
2025-01-17 17:02:00,104835.2,104950.0,104835.2,104933.5,250.099
2025-01-17 17:03:00,104933.5,104950.0,104880.1,104937.7,180.983
2025-01-17 17:04:00,104937.7,104945.5,104816.5,104899.8,121.679
2025-01-17 17:05:00,104899.9,104900.0,104803.1,104803.2,107.164
2025-01-17 17:06:00,104803.1,104813.1,104584.6,104653.5,640.39
2025-01-17 17:07:00,104653.6,104737.0,104534.0,104734.9,522.971
2025-01-17 17:08:00,104734.8,104834.6,104734.8,104766.2,182.781
2025-01-17 17:09:00,104766.2,104820.0,104757.1,104786.4,87.681
2025-01-17 17:10:00,104786.5,104791.6,104736.1,104771.2,77.37
2025-01-17 17:11:00,104771.2,104820.4,104674.5,104749.4,145.04
2025-01-17 17:12:00,104749.3,104825.0,104733.6,104797.7,107.101
2025-01-17 17:13:00,104797.7,104797.8,104657.2,104666.6,122.899
2025-01-17 17:14:00,104666.7,104697.9,104637.1,104697.2,86.94
2025-01-17 17:15:00,104697.2,104793.8,104692.9,104695.7,112.545
2025-01-17 17:16:00,104695.7,104700.0,104634.2,104650.2,407.763
2025-01-17 17:17:00,104650.3,104700.0,104627.1,104665.5,127.892
2025-01-17 17:18:00,104665.4,104702.5,104638.2,104702.4,143.081
2025-01-17 17:19:00,104702.5,104740.0,104693.4,104733.9,170.238
2025-01-17 17:20:00,104733.9,104793.1,104721.6,104750.1,152.667
2025-01-17 17:21:00,104750.1,104765.8,104621.3,104629.1,116.561
2025-01-17 17:22:00,104629.1,104781.1,104629.1,104781.0,98.454
2025-01-17 17:23:00,104781.1,104830.0,104760.1,104829.9,93.356
2025-01-17 17:24:00,104829.9,104920.5,104829.9,104902.7,395.587
2025-01-17 17:25:00,104902.8,105029.9,104873.6,105028.2,1352.049
2025-01-17 17:26:00,105028.1,105268.5,105028.1,105106.5,1583.617
2025-01-17 17:27:00,105106.5,105150.0,105013.0,105062.6,305.795
2025-01-17 17:28:00,105062.5,105074.3,104894.8,104900.6,324.09
2025-01-17 17:29:00,104900.6,104991.9,104868.2,104957.5,306.711
2025-01-17 17:30:00,104957.5,105087.4,104951.4,105017.1,249.308
2025-01-17 17:31:00,105017.1,105026.6,104889.3,104889.3,179.032
2025-01-17 17:32:00,104889.3,104903.1,104816.5,104850.0,218.883
2025-01-17 17:33:00,104850.0,104939.0,104842.8,104850.0,113.144
2025-01-17 17:34:00,104850.1,104850.1,104681.8,104696.6,337.839
2025-01-17 17:35:00,104696.5,104696.6,104510.4,104536.6,488.949
2025-01-17 17:36:00,104536.6,104574.9,104400.0,104439.0,478.873
2025-01-17 17:37:00,104439.1,104456.3,104255.3,104335.3,892.456
2025-01-17 17:38:00,104335.3,104372.1,104253.0,104283.9,297.266
2025-01-17 17:39:00,104283.9,104381.0,104260.3,104362.5,259.919
2025-01-17 17:40:00,104362.4,104444.8,104350.0,104354.5,208.505
2025-01-17 17:41:00,104354.6,104354.6,104250.0,104295.6,223.04
2025-01-17 17:42:00,104295.5,104383.4,104206.0,104280.9,347.283
2025-01-17 17:43:00,104280.9,104353.3,104235.6,104330.0,173.66
2025-01-17 17:44:00,104329.9,104330.0,104156.0,104217.5,547.426
2025-01-17 17:45:00,104217.7,104304.2,104130.0,104302.1,330.985
2025-01-17 17:46:00,104302.0,104386.9,104279.6,104308.1,272.411
2025-01-17 17:47:00,104308.0,104424.5,104304.0,104396.0,207.65
2025-01-17 17:48:00,104396.1,104415.1,104350.0,104382.8,135.547
2025-01-17 17:49:00,104382.7,104382.8,104256.9,104294.6,128.193
2025-01-17 17:50:00,104294.6,104361.6,104166.6,104166.6,218.336
2025-01-17 17:51:00,104166.7,104196.8,104058.0,104074.1,464.739
2025-01-17 17:52:00,104074.1,104099.3,104000.3,104050.5,281.147
2025-01-17 17:53:00,104050.5,104080.6,103964.7,104036.1,320.088
2025-01-17 17:54:00,104036.1,104213.4,104036.0,104149.5,277.975
2025-01-17 17:55:00,104149.5,104149.5,104026.0,104056.1,185.137
2025-01-17 17:56:00,104056.1,104106.4,104045.1,104101.4,129.086
2025-01-17 17:57:00,104101.4,104101.4,103965.4,104032.6,196.449
2025-01-17 17:58:00,104032.6,104032.6,103980.8,104004.0,252.601
2025-01-17 17:59:00,104003.9,104079.4,103972.8,104079.4,166.451
2025-01-17 18:00:00,104079.5,104129.0,104011.7,104036.5,158.592
2025-01-17 18:01:00,104036.5,104168.5,103972.8,104139.0,257.136
2025-01-17 18:02:00,104139.0,104152.6,104038.8,104152.5,186.014
2025-01-17 18:03:00,104152.6,104172.6,104093.6,104141.3,147.078
2025-01-17 18:04:00,104141.2,104302.5,104141.2,104292.6,407.789
2025-01-17 18:05:00,104292.5,104350.0,104286.5,104311.2,251.496
2025-01-17 18:06:00,104311.1,104317.4,104201.1,104241.1,106.77
2025-01-17 18:07:00,104241.1,104241.1,104116.3,104135.0,142.54
2025-01-17 18:08:00,104135.0,104188.2,104083.3,104150.9,132.779
2025-01-17 18:09:00,104151.0,104188.0,104110.8,104183.1,134.199
2025-01-17 18:10:00,104183.1,104235.2,104139.1,104169.9,91.858
2025-01-17 18:11:00,104170.0,104235.2,104127.8,104215.8,100.046
2025-01-17 18:12:00,104215.9,104331.3,104215.9,104331.3,125.429
2025-01-17 18:13:00,104331.2,104340.1,104269.0,104278.8,109.654
2025-01-17 18:14:00,104278.7,104333.0,104278.7,104333.0,41.03
2025-01-17 18:15:00,104333.0,104349.8,104305.9,104315.2,56.154
2025-01-17 18:16:00,104315.2,104484.8,104287.6,104444.2,256.809
2025-01-17 18:17:00,104444.2,104523.7,104380.0,104408.1,310.754
2025-01-17 18:18:00,104408.1,104520.0,104408.1,104510.0,136.729
2025-01-17 18:19:00,104509.9,104542.0,104459.6,104526.8,174.921
2025-01-17 18:20:00,104526.9,104615.8,104508.8,104601.2,257.455
2025-01-17 18:21:00,104601.3,104623.9,104551.0,104600.0,167.162
2025-01-17 18:22:00,104599.9,104685.0,104570.0,104643.4,153.214
2025-01-17 18:23:00,104642.9,104684.1,104589.7,104589.8,143.023
2025-01-17 18:24:00,104589.7,104596.5,104508.7,104555.0,111.275
2025-01-17 18:25:00,104555.0,104621.3,104506.3,104621.3,134.124
2025-01-17 18:26:00,104621.3,104650.0,104530.0,104621.2,116.372
2025-01-17 18:27:00,104621.2,104665.9,104549.7,104565.8,112.409
2025-01-17 18:28:00,104565.9,104613.5,104563.1,104588.9,55.521
2025-01-17 18:29:00,104589.0,104595.2,104542.9,104542.9,43.856
2025-01-17 18:30:00,104542.9,104602.1,104518.0,104602.0,85.317
2025-01-17 18:31:00,104602.1,104650.0,104564.7,104570.1,87.699
2025-01-17 18:32:00,104570.1,104596.7,104531.0,104531.1,38.614
2025-01-17 18:33:00,104531.0,104579.9,104439.5,104553.5,180.554
2025-01-17 18:34:00,104553.5,104660.1,104543.0,104635.3,66.865
2025-01-17 18:35:00,104635.3,104672.2,104603.2,104624.7,102.006
2025-01-17 18:36:00,104624.6,104680.0,104624.6,104668.4,104.059
2025-01-17 18:37:00,104668.4,104800.0,104660.5,104771.9,295.059
2025-01-17 18:38:00,104771.9,104791.0,104710.6,104737.1,101.998
2025-01-17 18:39:00,104737.0,104737.1,104675.9,104690.3,68.123
2025-01-17 18:40:00,104690.3,104705.8,104666.0,104691.5,49.34
2025-01-17 18:41:00,104691.5,104691.5,104605.8,104629.3,75.069
2025-01-17 18:42:00,104629.3,104647.5,104546.4,104546.5,81.135
2025-01-17 18:43:00,104546.4,104621.3,104544.3,104621.3,93.143
2025-01-17 18:44:00,104621.3,104673.7,104621.2,104668.7,54.029
2025-01-17 18:45:00,104668.6,104692.3,104637.0,104689.6,43.951
2025-01-17 18:46:00,104688.5,104770.0,104687.3,104694.7,94.691
2025-01-17 18:47:00,104694.8,104750.0,104680.3,104744.2,119.402
2025-01-17 18:48:00,104744.2,104862.6,104740.8,104861.6,322.171
2025-01-17 18:49:00,104861.7,104861.7,104820.0,104836.0,93.931
2025-01-17 18:50:00,104836.0,104845.6,104814.2,104820.1,109.682
2025-01-17 18:51:00,104820.1,104860.0,104806.6,104850.0,81.066
